,InterestingEventTime,EventDescription,currentThreadID,BotNumber
4739,2022-04-29 00:02:21.016400, Dynamic Status,38,2431
4740,2022-04-29 00:02:23.011600, Dynamic Status,38,2431
4741,2022-04-29 00:02:25.018800, Dynamic Status,38,2431
4742,2022-04-29 00:02:27.024000, Dynamic Status,38,2431
4743,2022-04-29 00:02:29.026200, Dynamic Status,38,2431
4744,2022-04-29 00:02:31.020400, Dynamic Status,38,2431
4745,2022-04-29 00:02:33.025600, Dynamic Status,38,2431
4746,2022-04-29 00:02:35.031800, Dynamic Status,38,2431
4747,2022-04-29 00:02:37.036000, Dynamic Status,38,2431
4748,2022-04-29 00:02:39.036200, Dynamic Status,38,2431
4749,2022-04-29 00:02:41.039400, Dynamic Status,38,2431
4750,2022-04-29 00:02:43.041600, Dynamic Status,38,2431
4751,2022-04-29 00:02:45.035800, Dynamic Status,38,2431
4752,2022-04-29 00:02:47.047000, Dynamic Status,38,2431
4753,2022-04-29 00:02:49.050200, Dynamic Status,38,2431
4754,2022-04-29 00:02:51.051400, Dynamic Status,38,2431
4755,2022-04-29 00:02:53.052600, Dynamic Status,38,2431
4756,2022-04-29 00:02:55.055800, Dynamic Status,38,2431
4757,2022-04-29 00:02:57.060000, Dynamic Status,38,2431
4758,2022-04-29 00:02:59.053200, Dynamic Status,38,2431
4759,2022-04-29 00:03:01.057400, Dynamic Status,38,2431
4760,2022-04-29 00:03:03.064600, Dynamic Status,38,2431
4761,2022-04-29 00:03:05.069800, Dynamic Status,38,2431
4762,2022-04-29 00:03:07.064000, Dynamic Status,38,2431
4763,2022-04-29 00:03:09.072200, Dynamic Status,38,2431
4764,2022-04-29 00:03:11.076400, Dynamic Status,38,2431
4765,2022-04-29 00:03:13.079600, Dynamic Status,38,2431
4766,2022-04-29 00:03:15.073800, Dynamic Status,38,2431
4767,2022-04-29 00:03:17.082000, Dynamic Status,38,2431
4768,2022-04-29 00:03:19.086200, Dynamic Status,38,2431
4769,2022-04-29 00:03:21.083400, Dynamic Status,38,2431
4770,2022-04-29 00:03:23.089600, Dynamic Status,38,2431
4771,2022-04-29 00:03:25.115800, Dynamic Status,38,2431
4772,2022-04-29 00:03:27.087000, Dynamic Status,38,2431
4773,2022-04-29 00:03:29.095200, Dynamic Status,38,2431
4774,2022-04-29 00:03:31.093400, Dynamic Status,38,2431
4775,2022-04-29 00:03:33.100600, Dynamic Status,38,2431
4776,2022-04-29 00:03:35.103800, Dynamic Status,38,2431
4777,2022-04-29 00:03:37.099000, Dynamic Status,38,2431
4778,2022-04-29 00:03:39.107200, Dynamic Status,38,2431
4779,2022-04-29 00:03:41.111400, Dynamic Status,38,2431
4780,2022-04-29 00:03:43.105600, Dynamic Status,38,2431
4781,2022-04-29 00:03:45.114800, Dynamic Status,38,2431
4782,2022-04-29 00:03:47.129000, Dynamic Status,38,2431
4783,2022-04-29 00:03:49.122200, Dynamic Status,38,2431
4784,2022-04-29 00:03:51.132400, Dynamic Status,38,2431
4785,2022-04-29 00:03:53.127600, Dynamic Status,38,2431
4786,2022-04-29 00:03:55.127800, Dynamic Status,38,2431
4787,2022-04-29 00:03:57.131000, Dynamic Status,38,2431
4788,2022-04-29 00:03:59.125200, Dynamic Status,38,2431
4789,2022-04-29 00:04:01.134400, Dynamic Status,38,2431
4790,2022-04-29 00:04:03.138600, Dynamic Status,38,2431
4791,2022-04-29 00:04:05.139800, Dynamic Status,38,2431
4792,2022-04-29 00:04:07.143000, Dynamic Status,38,2431
4793,2022-04-29 00:04:09.136200, Dynamic Status,38,2431
4794,2022-04-29 00:04:11.140400, Dynamic Status,38,2431
4795,2022-04-29 00:04:13.147600, Dynamic Status,38,2431
4796,2022-04-29 00:04:15.151800, Dynamic Status,38,2431
4797,2022-04-29 00:04:17.156000, Dynamic Status,38,2431
4798,2022-04-29 00:04:19.161200, Dynamic Status,38,2431
4799,2022-04-29 00:04:21.153400, Dynamic Status,38,2431
4800,2022-04-29 00:04:23.161600, Dynamic Status,38,2431
4801,2022-04-29 00:04:25.164800, Dynamic Status,38,2431
4802,2022-04-29 00:04:27.169000, Dynamic Status,38,2431
4803,2022-04-29 00:04:29.163200, Dynamic Status,38,2431
4804,2022-04-29 00:04:31.171400, Dynamic Status,38,2431
4805,2022-04-29 00:04:33.176600, Dynamic Status,38,2431
4806,2022-04-29 00:04:35.176800, Dynamic Status,38,2431
4807,2022-04-29 00:04:37.173000, Dynamic Status,38,2431
4808,2022-04-29 00:04:39.174200, Dynamic Status,38,2431
4809,2022-04-29 00:04:41.184400, Dynamic Status,38,2431
4810,2022-04-29 00:04:43.186600, Dynamic Status,38,2431
4811,2022-04-29 00:04:45.189800, Dynamic Status,38,2431
4812,2022-04-29 00:04:47.184000, Dynamic Status,38,2431
4813,2022-04-29 00:04:49.193200, Dynamic Status,38,2431
4814,2022-04-29 00:04:51.195400, Dynamic Status,38,2431
4815,2022-04-29 00:04:53.199600, Dynamic Status,38,2431
4816,2022-04-29 00:04:55.202800, Dynamic Status,38,2431
4817,2022-04-29 00:04:57.196000, Dynamic Status,38,2431
4818,2022-04-29 00:04:59.204200, Dynamic Status,38,2431
4819,2022-04-29 00:05:01.208400, Dynamic Status,38,2431
4820,2022-04-29 00:05:03.214600, Dynamic Status,38,2431
4821,2022-04-29 00:05:05.211800, Dynamic Status,38,2431
4822,2022-04-29 00:05:07.215000, Dynamic Status,38,2431
4823,2022-04-29 00:05:09.219200, Dynamic Status,38,2431
4824,2022-04-29 00:05:11.211400, Dynamic Status,38,2431
4825,2022-04-29 00:05:13.220600, Dynamic Status,38,2431
4826,2022-04-29 00:05:15.223800, Dynamic Status,38,2431
4827,2022-04-29 00:05:17.228000, Dynamic Status,38,2431
4828,2022-04-29 00:05:19.222200, Dynamic Status,38,2431
4829,2022-04-29 00:05:21.230400, Dynamic Status,38,2431
4830,2022-04-29 00:05:23.233600, Dynamic Status,38,2431
4831,2022-04-29 00:05:25.237800, Dynamic Status,38,2431
4832,2022-04-29 00:05:27.238000, Dynamic Status,38,2431
4833,2022-04-29 00:05:29.245200, Dynamic Status,38,2431
4834,2022-04-29 00:05:31.242400, Dynamic Status,38,2431
4835,2022-04-29 00:05:33.245600, Dynamic Status,38,2431
4836,2022-04-29 00:05:35.248800, Dynamic Status,38,2431
4837,2022-04-29 00:05:37.254000, Dynamic Status,38,2431
4838,2022-04-29 00:05:39.254200, Dynamic Status,38,2431
4839,2022-04-29 00:05:41.247400, Dynamic Status,38,2431
4840,2022-04-29 00:05:43.250600, Dynamic Status,38,2431
4841,2022-04-29 00:05:45.258800, Dynamic Status,38,2431
4842,2022-04-29 00:05:47.263000, Dynamic Status,38,2431
4843,2022-04-29 00:05:49.256200, Dynamic Status,38,2431
4844,2022-04-29 00:05:51.259400, Dynamic Status,38,2431
4845,2022-04-29 00:05:53.271600, Dynamic Status,38,2431
4846,2022-04-29 00:05:55.270800, Dynamic Status,38,2431
4847,2022-04-29 00:05:57.276000, Dynamic Status,38,2431
4848,2022-04-29 00:05:59.277200, Dynamic Status,38,2431
4849,2022-04-29 00:06:01.275400, Dynamic Status,38,2431
4850,2022-04-29 00:06:03.280600, Dynamic Status,38,2431
4851,2022-04-29 00:06:05.283800, Dynamic Status,38,2431
4852,2022-04-29 00:06:07.279000, Dynamic Status,38,2431
4853,2022-04-29 00:06:09.287200, Dynamic Status,38,2431
4854,2022-04-29 00:06:11.291400, Dynamic Status,38,2431
4855,2022-04-29 00:06:13.294600, Dynamic Status,38,2431
4856,2022-04-29 00:06:15.297800, Dynamic Status,38,2431
4857,2022-04-29 00:06:17.298000, Dynamic Status,38,2431
4858,2022-04-29 00:06:19.301200, Dynamic Status,38,2431
4859,2022-04-29 00:06:21.295400, Dynamic Status,38,2431
4860,2022-04-29 00:06:23.304600, Dynamic Status,38,2431
4861,2022-04-29 00:06:25.305800, Dynamic Status,38,2431
4862,2022-04-29 00:06:27.311000, Dynamic Status,38,2431
4863,2022-04-29 00:06:29.306200, Dynamic Status,38,2431
4864,2022-04-29 00:06:31.313400, Dynamic Status,38,2431
4865,2022-04-29 00:06:33.317600, Dynamic Status,38,2431
4866,2022-04-29 00:06:35.311800, Dynamic Status,38,2431
4867,2022-04-29 00:06:37.320000, Dynamic Status,38,2431
4868,2022-04-29 00:06:39.323200, Dynamic Status,38,2431
4869,2022-04-29 00:06:41.326400, Dynamic Status,38,2431
4870,2022-04-29 00:06:43.328600, Dynamic Status,38,2431
4871,2022-04-29 00:06:45.323800, Dynamic Status,38,2431
4872,2022-04-29 00:06:47.332000, Dynamic Status,38,2431
4873,2022-04-29 00:06:49.338200, Dynamic Status,38,2431
4874,2022-04-29 00:06:51.340400, Dynamic Status,38,2431
4875,2022-04-29 00:06:53.341600, Dynamic Status,38,2431
4876,2022-04-29 00:06:55.341800, Dynamic Status,38,2431
4877,2022-04-29 00:06:57.345000, Dynamic Status,38,2431
4878,2022-04-29 00:06:59.340200, Dynamic Status,38,2431
4879,2022-04-29 00:07:01.343400, Dynamic Status,38,2431
4880,2022-04-29 00:07:03.352600, Dynamic Status,38,2431
4881,2022-04-29 00:07:05.344800, Dynamic Status,38,2431
4882,2022-04-29 00:07:07.355000, Dynamic Status,38,2431
4883,2022-04-29 00:07:09.352200, Dynamic Status,38,2431
4884,2022-04-29 00:07:11.361400, Dynamic Status,38,2431
4885,2022-04-29 00:07:13.369600, Dynamic Status,38,2431
4886,2022-04-29 00:07:15.367800, Dynamic Status,38,2431
4887,2022-04-29 00:07:17.362000, Dynamic Status,38,2431
4888,2022-04-29 00:07:19.371200, Dynamic Status,38,2431
4889,2022-04-29 00:07:21.374400, Dynamic Status,38,2431
4890,2022-04-29 00:07:23.376600, Dynamic Status,38,2431
4891,2022-04-29 00:07:25.372800, Dynamic Status,38,2431
4892,2022-04-29 00:07:27.380000, Dynamic Status,38,2431
4893,2022-04-29 00:07:29.384200, Dynamic Status,38,2431
4894,2022-04-29 00:07:31.386400, Dynamic Status,38,2431
4895,2022-04-29 00:07:33.381600, Dynamic Status,38,2431
4896,2022-04-29 00:07:35.388800, Dynamic Status,38,2431
4897,2022-04-29 00:07:37.385000, Dynamic Status,38,2431
4898,2022-04-29 00:07:39.388200, Dynamic Status,38,2431
4899,2022-04-29 00:07:41.396400, Dynamic Status,38,2431
4900,2022-04-29 00:07:43.401600, Dynamic Status,38,2431
4901,2022-04-29 00:07:45.394800, Dynamic Status,38,2431
4902,2022-04-29 00:07:47.404000, Dynamic Status,38,2431
4903,2022-04-29 00:07:49.408200, Dynamic Status,38,2431
4904,2022-04-29 00:07:51.415400, Dynamic Status,38,2431
4905,2022-04-29 00:07:53.410600, Dynamic Status,38,2431
4906,2022-04-29 00:07:55.413800, Dynamic Status,38,2431
4907,2022-04-29 00:07:57.407000, Dynamic Status,38,2431
4908,2022-04-29 00:07:59.416200, Dynamic Status,38,2431
4909,2022-04-29 00:08:01.420400, Dynamic Status,38,2431
4910,2022-04-29 00:08:03.423600, Dynamic Status,38,2431
4911,2022-04-29 00:08:05.415800, Dynamic Status,38,2431
4912,2022-04-29 00:08:07.427000, Dynamic Status,38,2431
4913,2022-04-29 00:08:09.432200, Dynamic Status,38,2431
4914,2022-04-29 00:08:11.432400, Dynamic Status,38,2431
4915,2022-04-29 00:08:13.435600, Dynamic Status,38,2431
4916,2022-04-29 00:08:15.429800, Dynamic Status,38,2431
4917,2022-04-29 00:08:17.439000, Dynamic Status,38,2431
4918,2022-04-29 00:08:19.443200, Dynamic Status,38,2431
4919,2022-04-29 00:08:21.445400, Dynamic Status,38,2431
4920,2022-04-29 00:08:23.440600, Dynamic Status,38,2431
4921,2022-04-29 00:08:25.447800, Dynamic Status,38,2431
4922,2022-04-29 00:08:27.452000, Dynamic Status,38,2431
4923,2022-04-29 00:08:29.447200, Dynamic Status,38,2431
4924,2022-04-29 00:08:31.461400, Dynamic Status,38,2431
4925,2022-04-29 00:08:33.458600, Dynamic Status,38,2431
4926,2022-04-29 00:08:35.460800, Dynamic Status,38,2431
4927,2022-04-29 00:08:37.456000, Dynamic Status,38,2431
4928,2022-04-29 00:08:39.465200, Dynamic Status,38,2431
4929,2022-04-29 00:08:41.471400, Dynamic Status,38,2431
4930,2022-04-29 00:08:43.470600, Dynamic Status,38,2431
4931,2022-04-29 00:08:45.473800, Dynamic Status,38,2431
4932,2022-04-29 00:08:47.474000, Dynamic Status,38,2431
4933,2022-04-29 00:08:49.477200, Dynamic Status,38,2431
4934,2022-04-29 00:08:51.480400, Dynamic Status,38,2431
4935,2022-04-29 00:08:53.482600, Dynamic Status,38,2431
4936,2022-04-29 00:08:55.476800, Dynamic Status,38,2431
4937,2022-04-29 00:08:57.487000, Dynamic Status,38,2431
4938,2022-04-29 00:08:59.480200, Dynamic Status,38,2431
4939,2022-04-29 00:09:01.505400, Dynamic Status,38,2431
4940,2022-04-29 00:09:03.493600, Dynamic Status,38,2431
4941,2022-04-29 00:09:05.489800, Dynamic Status,38,2431
4942,2022-04-29 00:09:07.499000, Dynamic Status,38,2431
4943,2022-04-29 00:09:09.502200, Dynamic Status,38,2431
4944,2022-04-29 00:09:11.495400, Dynamic Status,38,2431
4945,2022-04-29 00:09:13.501600, Dynamic Status,38,2431
4946,2022-04-29 00:09:15.507800, Dynamic Status,38,2431
4947,2022-04-29 00:09:17.510000, Dynamic Status,38,2431
4948,2022-04-29 00:09:19.512200, Dynamic Status,38,2431
4949,2022-04-29 00:09:21.516400, Dynamic Status,38,2431
4950,2022-04-29 00:09:23.510600, Dynamic Status,38,2431
4951,2022-04-29 00:09:25.518800, Dynamic Status,38,2431
4952,2022-04-29 00:09:27.522000, Dynamic Status,38,2431
4953,2022-04-29 00:09:29.529200, Dynamic Status,38,2431
4954,2022-04-29 00:09:31.518400, Dynamic Status,38,2431
4955,2022-04-29 00:09:33.527600, Dynamic Status,38,2431
4956,2022-04-29 00:09:35.530900, Dynamic Status,38,2431
4957,2022-04-29 00:09:37.534100, Dynamic Status,38,2431
4958,2022-04-29 00:09:39.536300, Dynamic Status,38,2431
4959,2022-04-29 00:09:41.530400, Dynamic Status,38,2431
4960,2022-04-29 00:09:43.540700, Dynamic Status,38,2431
4961,2022-04-29 00:09:45.544900, Dynamic Status,38,2431
4962,2022-04-29 00:09:47.538100, Dynamic Status,38,2431
4963,2022-04-29 00:09:49.547300, Dynamic Status,38,2431
4964,2022-04-29 00:09:51.550500, Dynamic Status,38,2431
4965,2022-04-29 00:09:53.552700, Dynamic Status,38,2431
4966,2022-04-29 00:09:55.556900, Dynamic Status,38,2431
4967,2022-04-29 00:09:57.550100, Dynamic Status,38,2431
4968,2022-04-29 00:09:59.560300, Dynamic Status,38,2431
4969,2022-04-29 00:10:01.567500, Dynamic Status,38,2431
4970,2022-04-29 00:10:03.557700, Dynamic Status,38,2431
4971,2022-04-29 00:10:05.565900, Dynamic Status,38,2431
4972,2022-04-29 00:10:07.570100, Dynamic Status,38,2431
4973,2022-04-29 00:10:09.573300, Dynamic Status,38,2431
4974,2022-04-29 00:10:11.567500, Dynamic Status,38,2431
4975,2022-04-29 00:10:13.574700, Dynamic Status,38,2431
4976,2022-04-29 00:10:15.578900, Dynamic Status,38,2431
4977,2022-04-29 00:10:17.573100, Dynamic Status,38,2431
4978,2022-04-29 00:10:19.582300, Dynamic Status,38,2431
4979,2022-04-29 00:10:21.586500, Dynamic Status,38,2431
4980,2022-04-29 00:10:23.589700, Dynamic Status,38,2431
4981,2022-04-29 00:10:25.588900, Dynamic Status,38,2431
4982,2022-04-29 00:10:27.593100, Dynamic Status,38,2431
4983,2022-04-29 00:10:29.587300, Dynamic Status,38,2431
4984,2022-04-29 00:10:31.595500, Dynamic Status,38,2431
4985,2022-04-29 00:10:33.600700, Dynamic Status,38,2431
4986,2022-04-29 00:10:35.602900, Dynamic Status,38,2431
4987,2022-04-29 00:10:37.597100, Dynamic Status,38,2431
4988,2022-04-29 00:10:39.606300, Dynamic Status,38,2431
4989,2022-04-29 00:10:41.609500, Dynamic Status,38,2431
4990,2022-04-29 00:10:43.612700, Dynamic Status,38,2431
4991,2022-04-29 00:10:45.605900, Dynamic Status,38,2431
4992,2022-04-29 00:10:47.616100, Dynamic Status,38,2431
4993,2022-04-29 00:10:49.621300, Dynamic Status,38,2431
4994,2022-04-29 00:10:51.622500, Dynamic Status,38,2431
4995,2022-04-29 00:10:53.625700, Dynamic Status,38,2431
4996,2022-04-29 00:10:55.624900, Dynamic Status,38,2431
4997,2022-04-29 00:10:57.629100, Dynamic Status,38,2431
4998,2022-04-29 00:10:59.633300, Dynamic Status,38,2431
4999,2022-04-29 00:11:01.636500, Dynamic Status,38,2431
5000,2022-04-29 00:11:03.628700, Dynamic Status,38,2431
5001,2022-04-29 00:11:05.630900, Dynamic Status,38,2431
5002,2022-04-29 00:11:07.640100, Dynamic Status,38,2431
5003,2022-04-29 00:11:09.643300, Dynamic Status,38,2431
5004,2022-04-29 00:11:11.646500, Dynamic Status,38,2431
5005,2022-04-29 00:11:13.641700, Dynamic Status,38,2431
5006,2022-04-29 00:11:15.650900, Dynamic Status,38,2431
5007,2022-04-29 00:11:17.645100, Dynamic Status,38,2431
5008,2022-04-29 00:11:19.655300, Dynamic Status,38,2431
5009,2022-04-29 00:11:21.658500, Dynamic Status,38,2431
5010,2022-04-29 00:11:23.660700, Dynamic Status,38,2431
5011,2022-04-29 00:11:25.653900, Dynamic Status,38,2431
5012,2022-04-29 00:11:27.664100, Dynamic Status,38,2431
5013,2022-04-29 00:11:29.667300, Dynamic Status,38,2431
5014,2022-04-29 00:11:31.670500, Dynamic Status,38,2431
5015,2022-04-29 00:11:33.663700, Dynamic Status,38,2431
5016,2022-04-29 00:11:35.673900, Dynamic Status,38,2431
5017,2022-04-29 00:11:37.677100, Dynamic Status,38,2431
5018,2022-04-29 00:11:39.677300, Dynamic Status,38,2431
5019,2022-04-29 00:11:41.680500, Dynamic Status,38,2431
5020,2022-04-29 00:11:43.683700, Dynamic Status,38,2431
5021,2022-04-29 00:11:45.686900, Dynamic Status,38,2431
5022,2022-04-29 00:11:47.687100, Dynamic Status,38,2431
5023,2022-04-29 00:11:49.690300, Dynamic Status,38,2431
5024,2022-04-29 00:11:51.686500, Dynamic Status,38,2431
5025,2022-04-29 00:11:53.694700, Dynamic Status,38,2431
5026,2022-04-29 00:11:55.697900, Dynamic Status,38,2431
5027,2022-04-29 00:11:57.692100, Dynamic Status,38,2431
5028,2022-04-29 00:11:59.700300, Dynamic Status,38,2431
5029,2022-04-29 00:12:01.704500, Dynamic Status,38,2431
5030,2022-04-29 00:12:03.708700, Dynamic Status,38,2431
5031,2022-04-29 00:12:05.710900, Dynamic Status,38,2431
5032,2022-04-29 00:12:07.718100, Dynamic Status,38,2431
5033,2022-04-29 00:12:09.715300, Dynamic Status,38,2431
5034,2022-04-29 00:12:11.709500, Dynamic Status,38,2431
5035,2022-04-29 00:12:13.717700, Dynamic Status,38,2431
5036,2022-04-29 00:12:15.721900, Dynamic Status,38,2431
5037,2022-04-29 00:12:17.726100, Dynamic Status,38,2431
5038,2022-04-29 00:12:19.727300, Dynamic Status,38,2431
5039,2022-04-29 00:12:21.722500, Dynamic Status,38,2431
5040,2022-04-29 00:12:23.730700, Dynamic Status,38,2431
5041,2022-04-29 00:12:25.733900, Dynamic Status,38,2431
5042,2022-04-29 00:12:27.728100, Dynamic Status,38,2431
5043,2022-04-29 00:12:29.733300, Dynamic Status,38,2431
5044,2022-04-29 00:12:31.740500, Dynamic Status,38,2431
5045,2022-04-29 00:12:33.742700, Dynamic Status,38,2431
5046,2022-04-29 00:12:35.745900, Dynamic Status,38,2431
5047,2022-04-29 00:12:37.740100, Dynamic Status,38,2431
5048,2022-04-29 00:12:39.750300, Dynamic Status,38,2431
5049,2022-04-29 00:12:41.753500, Dynamic Status,38,2431
5050,2022-04-29 00:12:43.746700, Dynamic Status,38,2431
5051,2022-04-29 00:12:45.750900, Dynamic Status,38,2431
5052,2022-04-29 00:12:47.759100, Dynamic Status,38,2431
5053,2022-04-29 00:12:49.762300, Dynamic Status,38,2431
5054,2022-04-29 00:12:51.767500, Dynamic Status,38,2431
5055,2022-04-29 00:12:53.760700, Dynamic Status,38,2431
5056,2022-04-29 00:12:55.767900, Dynamic Status,38,2431
5057,2022-04-29 00:12:57.772100, Dynamic Status,38,2431
5058,2022-04-29 00:12:59.766300, Dynamic Status,38,2431
5059,2022-04-29 00:13:01.770500, Dynamic Status,38,2431
5060,2022-04-29 00:13:03.777700, Dynamic Status,38,2431
5061,2022-04-29 00:13:05.780900, Dynamic Status,38,2431
5062,2022-04-29 00:13:07.785100, Dynamic Status,38,2431
5063,2022-04-29 00:13:09.788300, Dynamic Status,38,2431
5064,2022-04-29 00:13:11.788500, Dynamic Status,38,2431
5065,2022-04-29 00:13:13.794700, Dynamic Status,38,2431
5066,2022-04-29 00:13:15.794900, Dynamic Status,38,2431
5067,2022-04-29 00:13:17.788100, Dynamic Status,38,2431
5068,2022-04-29 00:13:19.798300, Dynamic Status,38,2431
5069,2022-04-29 00:13:21.801500, Dynamic Status,38,2431
5070,2022-04-29 00:13:23.803700, Dynamic Status,38,2431
5071,2022-04-29 00:13:25.797900, Dynamic Status,38,2431
5072,2022-04-29 00:13:27.808100, Dynamic Status,38,2431
5073,2022-04-29 00:13:29.812300, Dynamic Status,38,2431
5074,2022-04-29 00:13:31.803500, Dynamic Status,38,2431
5075,2022-04-29 00:13:33.813700, Dynamic Status,38,2431
5076,2022-04-29 00:13:35.816900, Dynamic Status,38,2431
5077,2022-04-29 00:13:37.818100, Dynamic Status,38,2431
5078,2022-04-29 00:13:39.823300, Dynamic Status,38,2431
5079,2022-04-29 00:13:41.824500, Dynamic Status,38,2431
5080,2022-04-29 00:13:43.827700, Dynamic Status,38,2431
5081,2022-04-29 00:13:45.822900, Dynamic Status,38,2431
5082,2022-04-29 00:13:47.830100, Dynamic Status,38,2431
5083,2022-04-29 00:13:49.834300, Dynamic Status,38,2431
5084,2022-04-29 00:13:51.837500, Dynamic Status,38,2431
5085,2022-04-29 00:13:53.830700, Dynamic Status,38,2431
5086,2022-04-29 00:13:55.839900, Dynamic Status,38,2431
5087,2022-04-29 00:13:57.844100, Dynamic Status,38,2431
5088,2022-04-29 00:13:59.837300, Dynamic Status,38,2431
5089,2022-04-29 00:14:01.846500, Dynamic Status,38,2431
5090,2022-04-29 00:14:03.850700, Dynamic Status,38,2431
5091,2022-04-29 00:14:05.853900, Dynamic Status,38,2431
5092,2022-04-29 00:14:07.857100, Dynamic Status,38,2431
5093,2022-04-29 00:14:09.850300, Dynamic Status,38,2431
5094,2022-04-29 00:14:11.859500, Dynamic Status,38,2431
5095,2022-04-29 00:14:13.863700, Dynamic Status,38,2431
5096,2022-04-29 00:14:15.857900, Dynamic Status,38,2431
5097,2022-04-29 00:14:17.870100, Dynamic Status,38,2431
5098,2022-04-29 00:14:19.869300, Dynamic Status,38,2431
5099,2022-04-29 00:14:21.947500, Dynamic Status,38,2431
5100,2022-04-29 00:14:23.865700, Dynamic Status,38,2431
5101,2022-04-29 00:14:25.875900, Dynamic Status,38,2431
5102,2022-04-29 00:14:27.880100, Dynamic Status,38,2431
5103,2022-04-29 00:14:29.875300, Dynamic Status,38,2431
