,InterestingEventTime,EventDescription,currentThreadID,BotNumber
4512,2022-04-29 00:01:15.038800, Dynamic Status,38,2427
4513,2022-04-29 00:01:17.028000, Dynamic Status,38,2427
4514,2022-04-29 00:01:19.039200, Dynamic Status,38,2427
4515,2022-04-29 00:01:21.100400, Dynamic Status,38,2427
4516,2022-04-29 00:01:23.039600, Dynamic Status,38,2427
4517,2022-04-29 00:01:25.048800, Dynamic Status,38,2427
4518,2022-04-29 00:01:27.049000, Dynamic Status,38,2427
4519,2022-04-29 00:01:29.039200, Dynamic Status,38,2427
4520,2022-04-29 00:01:31.048400, Dynamic Status,38,2427
4521,2022-04-29 00:01:33.048600, Dynamic Status,38,2427
4522,2022-04-29 00:01:35.060800, Dynamic Status,38,2427
4523,2022-04-29 00:01:37.059000, Dynamic Status,38,2427
4524,2022-04-29 00:01:39.059200, Dynamic Status,38,2427
4525,2022-04-29 00:01:41.059400, Dynamic Status,38,2427
4526,2022-04-29 00:01:43.059600, Dynamic Status,38,2427
4527,2022-04-29 00:01:45.069800, Dynamic Status,38,2427
4528,2022-04-29 00:01:47.069000, Dynamic Status,38,2427
4529,2022-04-29 00:01:49.069200, Dynamic Status,38,2427
4530,2022-04-29 00:01:51.079400, Dynamic Status,38,2427
4531,2022-04-29 00:01:53.069600, Dynamic Status,38,2427
4532,2022-04-29 00:01:55.069800, Dynamic Status,38,2427
4533,2022-04-29 00:01:57.080000, Dynamic Status,38,2427
4534,2022-04-29 00:01:59.080200, Dynamic Status,38,2427
4535,2022-04-29 00:02:01.090400, Dynamic Status,38,2427
4536,2022-04-29 00:02:03.089600, Dynamic Status,38,2427
4537,2022-04-29 00:02:05.090800, Dynamic Status,38,2427
4538,2022-04-29 00:02:07.091000, Dynamic Status,38,2427
4539,2022-04-29 00:02:09.100200, Dynamic Status,38,2427
4540,2022-04-29 00:02:11.101400, Dynamic Status,38,2427
4541,2022-04-29 00:02:13.090600, Dynamic Status,38,2427
4542,2022-04-29 00:02:15.111800, Dynamic Status,38,2427
4543,2022-04-29 00:02:17.101000, Dynamic Status,38,2427
4544,2022-04-29 00:02:19.102200, Dynamic Status,38,2427
4545,2022-04-29 00:02:21.111400, Dynamic Status,38,2427
4546,2022-04-29 00:02:23.111600, Dynamic Status,38,2427
4547,2022-04-29 00:02:25.120800, Dynamic Status,38,2427
4548,2022-04-29 00:02:27.122000, Dynamic Status,38,2427
4549,2022-04-29 00:02:29.112200, Dynamic Status,38,2427
4550,2022-04-29 00:02:31.111400, Dynamic Status,38,2427
4551,2022-04-29 00:02:33.122600, Dynamic Status,38,2427
4552,2022-04-29 00:02:35.132800, Dynamic Status,38,2427
4553,2022-04-29 00:02:37.132000, Dynamic Status,38,2427
4554,2022-04-29 00:02:39.132200, Dynamic Status,38,2427
4555,2022-04-29 00:02:41.133400, Dynamic Status,38,2427
4556,2022-04-29 00:02:43.142600, Dynamic Status,38,2427
4557,2022-04-29 00:02:45.142800, Dynamic Status,38,2427
4558,2022-04-29 00:02:47.133000, Dynamic Status,38,2427
4559,2022-04-29 00:02:49.142200, Dynamic Status,38,2427
4560,2022-04-29 00:02:51.132400, Dynamic Status,38,2427
4561,2022-04-29 00:02:53.153600, Dynamic Status,38,2427
4562,2022-04-29 00:02:55.152800, Dynamic Status,38,2427
4563,2022-04-29 00:02:57.143000, Dynamic Status,38,2427
4564,2022-04-29 00:02:59.153200, Dynamic Status,38,2427
4565,2022-04-29 00:03:01.163400, Dynamic Status,38,2427
4566,2022-04-29 00:03:03.163600, Dynamic Status,38,2427
4567,2022-04-29 00:03:05.152800, Dynamic Status,38,2427
4568,2022-04-29 00:03:07.164000, Dynamic Status,38,2427
4569,2022-04-29 00:03:09.174200, Dynamic Status,38,2427
4570,2022-04-29 00:03:11.173400, Dynamic Status,38,2427
4571,2022-04-29 00:03:13.174600, Dynamic Status,38,2427
4572,2022-04-29 00:03:15.173800, Dynamic Status,38,2427
4573,2022-04-29 00:03:17.174000, Dynamic Status,38,2427
4574,2022-04-29 00:03:19.184200, Dynamic Status,38,2427
4575,2022-04-29 00:03:21.185400, Dynamic Status,38,2427
4576,2022-04-29 00:03:23.184600, Dynamic Status,38,2427
4577,2022-04-29 00:03:25.193800, Dynamic Status,38,2427
4578,2022-04-29 00:03:27.185000, Dynamic Status,38,2427
4579,2022-04-29 00:03:29.195200, Dynamic Status,38,2427
4580,2022-04-29 00:03:31.194400, Dynamic Status,38,2427
4581,2022-04-29 00:03:33.194600, Dynamic Status,38,2427
4582,2022-04-29 00:03:35.204800, Dynamic Status,38,2427
4583,2022-04-29 00:03:37.195000, Dynamic Status,38,2427
4584,2022-04-29 00:03:39.204200, Dynamic Status,38,2427
4585,2022-04-29 00:03:41.204400, Dynamic Status,38,2427
4586,2022-04-29 00:03:43.214600, Dynamic Status,38,2427
4587,2022-04-29 00:03:45.215800, Dynamic Status,38,2427
4588,2022-04-29 00:03:47.216000, Dynamic Status,38,2427
4589,2022-04-29 00:03:49.216200, Dynamic Status,38,2427
4590,2022-04-29 00:03:51.225400, Dynamic Status,38,2427
4591,2022-04-29 00:03:53.226600, Dynamic Status,38,2427
4592,2022-04-29 00:03:55.225800, Dynamic Status,38,2427
4593,2022-04-29 00:03:57.226000, Dynamic Status,38,2427
4594,2022-04-29 00:03:59.226200, Dynamic Status,38,2427
4595,2022-04-29 00:04:01.236400, Dynamic Status,38,2427
4596,2022-04-29 00:04:03.236600, Dynamic Status,38,2427
4597,2022-04-29 00:04:05.225800, Dynamic Status,38,2427
4598,2022-04-29 00:04:07.236000, Dynamic Status,38,2427
4599,2022-04-29 00:04:09.246200, Dynamic Status,38,2427
4600,2022-04-29 00:04:11.245400, Dynamic Status,38,2427
4601,2022-04-29 00:04:13.246600, Dynamic Status,38,2427
4602,2022-04-29 00:04:15.246800, Dynamic Status,38,2427
4603,2022-04-29 00:04:17.256000, Dynamic Status,38,2427
4604,2022-04-29 00:04:19.247200, Dynamic Status,38,2427
4605,2022-04-29 00:04:21.257400, Dynamic Status,38,2427
4606,2022-04-29 00:04:23.257600, Dynamic Status,38,2427
4607,2022-04-29 00:04:25.266800, Dynamic Status,38,2427
4608,2022-04-29 00:04:27.267000, Dynamic Status,38,2427
4609,2022-04-29 00:04:29.257200, Dynamic Status,38,2427
4610,2022-04-29 00:04:31.267400, Dynamic Status,38,2427
4611,2022-04-29 00:04:33.267600, Dynamic Status,38,2427
4612,2022-04-29 00:04:35.277800, Dynamic Status,38,2427
4613,2022-04-29 00:04:37.278000, Dynamic Status,38,2427
4614,2022-04-29 00:04:39.278200, Dynamic Status,38,2427
4615,2022-04-29 00:04:41.288400, Dynamic Status,38,2427
4616,2022-04-29 00:04:43.287600, Dynamic Status,38,2427
4617,2022-04-29 00:04:45.277800, Dynamic Status,38,2427
4618,2022-04-29 00:04:47.288000, Dynamic Status,38,2427
4619,2022-04-29 00:04:49.288200, Dynamic Status,38,2427
4620,2022-04-29 00:04:51.298400, Dynamic Status,38,2427
4621,2022-04-29 00:04:53.298600, Dynamic Status,38,2427
4622,2022-04-29 00:04:55.298800, Dynamic Status,38,2427
4623,2022-04-29 00:04:57.299000, Dynamic Status,38,2427
4624,2022-04-29 00:04:59.298200, Dynamic Status,38,2427
4625,2022-04-29 00:05:01.308400, Dynamic Status,38,2427
4626,2022-04-29 00:05:03.308600, Dynamic Status,38,2427
4627,2022-04-29 00:05:05.308800, Dynamic Status,38,2427
4628,2022-04-29 00:05:07.309000, Dynamic Status,38,2427
4629,2022-04-29 00:05:09.309200, Dynamic Status,38,2427
4630,2022-04-29 00:05:11.319400, Dynamic Status,38,2427
4631,2022-04-29 00:05:13.318600, Dynamic Status,38,2427
4632,2022-04-29 00:05:14.669800, Event : Alert ActionId:0 Text:Odometer_m:0,38,2427
4633,2022-04-29 00:05:14.899800, Event : Alert ActionId:0 Text:TurnCount:0,38,2427
4634,2022-04-29 00:05:14.900800, Event : Alert ActionId:0 Text:CasterScore:0,38,2427
4635,2022-04-29 00:05:15.329800, Dynamic Status,38,2427
4636,2022-04-29 00:05:17.330000, Dynamic Status,38,2427
4637,2022-04-29 00:05:19.340200, Dynamic Status,38,2427
4638,2022-04-29 00:05:21.340400, Dynamic Status,38,2427
4639,2022-04-29 00:05:23.309600, Dynamic Status,38,2427
4640,2022-04-29 00:05:25.329800, Dynamic Status,38,2427
4641,2022-04-29 00:05:27.330000, Dynamic Status,38,2427
4642,2022-04-29 00:05:29.330200, Dynamic Status,38,2427
4643,2022-04-29 00:05:31.330400, Dynamic Status,38,2427
4644,2022-04-29 00:05:33.325600, Dynamic Status,38,2427
4645,2022-04-29 00:05:35.330800, Dynamic Status,38,2427
4646,2022-04-29 00:05:37.340000, Dynamic Status,38,2427
4647,2022-04-29 00:05:39.325200, Dynamic Status,38,2427
4648,2022-04-29 00:05:41.330400, Dynamic Status,38,2427
4649,2022-04-29 00:05:43.340600, Dynamic Status,38,2427
4650,2022-04-29 00:05:45.340800, Dynamic Status,38,2427
4651,2022-04-29 00:05:47.341000, Dynamic Status,38,2427
4652,2022-04-29 00:05:49.341200, Dynamic Status,38,2427
4653,2022-04-29 00:05:51.330400, Dynamic Status,38,2427
4654,2022-04-29 00:05:53.341600, Dynamic Status,38,2427
4655,2022-04-29 00:05:55.340800, Dynamic Status,38,2427
4656,2022-04-29 00:05:57.322000, Dynamic Status,38,2427
4657,2022-04-29 00:05:59.331200, Dynamic Status,38,2427
4658,2022-04-29 00:06:01.341400, Dynamic Status,38,2427
4659,2022-04-29 00:06:03.351600, Dynamic Status,38,2427
4660,2022-04-29 00:06:05.331800, Dynamic Status,38,2427
4661,2022-04-29 00:06:07.331000, Dynamic Status,38,2427
4662,2022-04-29 00:06:09.352200, Dynamic Status,38,2427
4663,2022-04-29 00:06:11.331400, Dynamic Status,38,2427
4664,2022-04-29 00:06:13.341600, Dynamic Status,38,2427
4665,2022-04-29 00:06:15.341800, Dynamic Status,38,2427
4666,2022-04-29 00:06:17.352000, Dynamic Status,38,2427
4667,2022-04-29 00:06:19.352200, Dynamic Status,38,2427
4668,2022-04-29 00:06:21.362400, Dynamic Status,38,2427
4669,2022-04-29 00:06:23.361600, Dynamic Status,38,2427
4670,2022-04-29 00:06:25.372800, Dynamic Status,38,2427
4671,2022-04-29 00:06:27.362000, Dynamic Status,38,2427
4672,2022-04-29 00:06:29.363200, Dynamic Status,38,2427
4673,2022-04-29 00:06:31.373400, Dynamic Status,38,2427
4674,2022-04-29 00:06:33.372600, Dynamic Status,38,2427
4675,2022-04-29 00:06:35.383800, Dynamic Status,38,2427
4676,2022-04-29 00:06:37.383000, Dynamic Status,38,2427
4677,2022-04-29 00:06:39.383200, Dynamic Status,38,2427
4678,2022-04-29 00:06:41.383400, Dynamic Status,38,2427
4679,2022-04-29 00:06:43.392600, Dynamic Status,38,2427
4680,2022-04-29 00:06:45.377800, Dynamic Status,38,2427
4681,2022-04-29 00:06:47.383000, Dynamic Status,38,2427
4682,2022-04-29 00:06:49.384200, Dynamic Status,38,2427
4683,2022-04-29 00:06:51.394400, Dynamic Status,38,2427
4684,2022-04-29 00:06:53.393600, Dynamic Status,38,2427
4685,2022-04-29 00:06:55.377800, Dynamic Status,38,2427
4686,2022-04-29 00:06:57.405000, Dynamic Status,38,2427
4687,2022-04-29 00:06:59.404200, Dynamic Status,38,2427
4688,2022-04-29 00:07:01.384400, Dynamic Status,38,2427
4689,2022-04-29 00:07:03.393600, Dynamic Status,38,2427
4690,2022-04-29 00:07:05.394800, Dynamic Status,38,2427
4691,2022-04-29 00:07:07.404000, Dynamic Status,38,2427
4692,2022-04-29 00:07:09.394200, Dynamic Status,38,2427
4693,2022-04-29 00:07:11.405400, Dynamic Status,38,2427
4694,2022-04-29 00:07:13.404600, Dynamic Status,38,2427
4695,2022-04-29 00:07:15.394800, Dynamic Status,38,2427
4696,2022-04-29 00:07:17.425000, Dynamic Status,38,2427
4697,2022-04-29 00:07:19.425200, Dynamic Status,38,2427
4698,2022-04-29 00:07:21.430400, Dynamic Status,38,2427
4699,2022-04-29 00:07:23.445600, Dynamic Status,38,2427
4700,2022-04-29 00:07:25.434800, Dynamic Status,38,2427
4701,2022-04-29 00:07:27.436000, Dynamic Status,38,2427
4702,2022-04-29 00:07:29.445200, Dynamic Status,38,2427
4703,2022-04-29 00:07:31.435400, Dynamic Status,38,2427
4704,2022-04-29 00:07:33.445600, Dynamic Status,38,2427
4705,2022-04-29 00:07:35.446800, Dynamic Status,38,2427
4706,2022-04-29 00:07:37.446000, Dynamic Status,38,2427
4707,2022-04-29 00:07:39.446200, Dynamic Status,38,2427
4708,2022-04-29 00:07:41.436400, Dynamic Status,38,2427
4709,2022-04-29 00:07:43.446600, Dynamic Status,38,2427
4710,2022-04-29 00:07:45.456800, Dynamic Status,38,2427
4711,2022-04-29 00:07:47.467000, Dynamic Status,38,2427
4712,2022-04-29 00:07:49.457200, Dynamic Status,38,2427
4713,2022-04-29 00:07:51.476400, Dynamic Status,38,2427
4714,2022-04-29 00:07:53.486600, Dynamic Status,38,2427
4715,2022-04-29 00:07:55.476800, Dynamic Status,38,2427
4716,2022-04-29 00:07:57.488000, Dynamic Status,38,2427
4717,2022-04-29 00:07:59.487200, Dynamic Status,38,2427
4718,2022-04-29 00:08:01.486400, Dynamic Status,38,2427
4719,2022-04-29 00:08:03.497600, Dynamic Status,38,2427
4720,2022-04-29 00:08:05.486800, Dynamic Status,38,2427
4721,2022-04-29 00:08:07.497000, Dynamic Status,38,2427
4722,2022-04-29 00:08:09.498200, Dynamic Status,38,2427
4723,2022-04-29 00:08:11.487400, Dynamic Status,38,2427
4724,2022-04-29 00:08:13.497600, Dynamic Status,38,2427
4725,2022-04-29 00:08:15.496800, Dynamic Status,38,2427
4726,2022-04-29 00:08:17.502000, Dynamic Status,38,2427
4727,2022-04-29 00:08:19.498200, Dynamic Status,38,2427
4728,2022-04-29 00:08:21.508400, Dynamic Status,38,2427
4729,2022-04-29 00:08:23.498600, Dynamic Status,38,2427
4730,2022-04-29 00:08:25.508800, Dynamic Status,38,2427
4731,2022-04-29 00:08:27.518000, Dynamic Status,38,2427
4732,2022-04-29 00:08:29.518200, Dynamic Status,38,2427
4733,2022-04-29 00:08:31.518400, Dynamic Status,38,2427
4734,2022-04-29 00:08:33.518600, Dynamic Status,38,2427
4735,2022-04-29 00:08:35.528900, Dynamic Status,38,2427
4736,2022-04-29 00:08:37.529100, Dynamic Status,38,2427
4737,2022-04-29 00:08:39.518200, Dynamic Status,38,2427
4738,2022-04-29 00:08:41.539500, Dynamic Status,38,2427
4739,2022-04-29 00:08:43.538700, Dynamic Status,38,2427
4740,2022-04-29 00:08:45.538900, Dynamic Status,38,2427
4741,2022-04-29 00:08:47.549100, Dynamic Status,38,2427
4742,2022-04-29 00:08:49.539300, Dynamic Status,38,2427
4743,2022-04-29 00:08:51.538500, Dynamic Status,38,2427
4744,2022-04-29 00:08:53.538700, Dynamic Status,38,2427
4745,2022-04-29 00:08:55.538900, Dynamic Status,38,2427
4746,2022-04-29 00:08:57.535100, Dynamic Status,38,2427
4747,2022-04-29 00:08:59.530300, Dynamic Status,38,2427
4748,2022-04-29 00:09:01.550500, Dynamic Status,38,2427
4749,2022-04-29 00:09:03.535700, Dynamic Status,38,2427
4750,2022-04-29 00:09:05.550900, Dynamic Status,38,2427
4751,2022-04-29 00:09:07.561100, Dynamic Status,38,2427
4752,2022-04-29 00:09:09.551300, Dynamic Status,38,2427
4753,2022-04-29 00:09:11.566500, Dynamic Status,38,2427
4754,2022-04-29 00:09:13.560700, Dynamic Status,38,2427
4755,2022-04-29 00:09:15.550900, Dynamic Status,38,2427
4756,2022-04-29 00:09:17.561100, Dynamic Status,38,2427
4757,2022-04-29 00:09:19.560300, Dynamic Status,38,2427
4758,2022-04-29 00:09:21.570500, Dynamic Status,38,2427
4759,2022-04-29 00:09:23.561700, Dynamic Status,38,2427
4760,2022-04-29 00:09:25.581900, Dynamic Status,38,2427
4761,2022-04-29 00:09:27.581100, Dynamic Status,38,2427
4762,2022-04-29 00:09:29.591300, Dynamic Status,38,2427
4763,2022-04-29 00:09:31.581500, Dynamic Status,38,2427
4764,2022-04-29 00:09:33.581700, Dynamic Status,38,2427
4765,2022-04-29 00:09:35.596900, Dynamic Status,38,2427
4766,2022-04-29 00:09:37.581100, Dynamic Status,38,2427
4767,2022-04-29 00:09:39.592300, Dynamic Status,38,2427
4768,2022-04-29 00:09:41.572500, Dynamic Status,38,2427
4769,2022-04-29 00:09:43.580700, Dynamic Status,38,2427
4770,2022-04-29 00:09:45.611900, Dynamic Status,38,2427
4771,2022-04-29 00:09:47.592100, Dynamic Status,38,2427
4772,2022-04-29 00:09:49.583300, Dynamic Status,38,2427
4773,2022-04-29 00:09:51.602500, Dynamic Status,38,2427
4774,2022-04-29 00:09:53.592700, Dynamic Status,38,2427
4775,2022-04-29 00:09:55.607900, Dynamic Status,38,2427
4776,2022-04-29 00:09:57.593100, Dynamic Status,38,2427
4777,2022-04-29 00:09:59.622300, Dynamic Status,38,2427
4778,2022-04-29 00:10:01.612500, Dynamic Status,38,2427
4779,2022-04-29 00:10:03.612700, Dynamic Status,38,2427
4780,2022-04-29 00:10:05.621900, Dynamic Status,38,2427
4781,2022-04-29 00:10:07.623100, Dynamic Status,38,2427
4782,2022-04-29 00:10:09.632300, Dynamic Status,38,2427
4783,2022-04-29 00:10:11.613500, Dynamic Status,38,2427
4784,2022-04-29 00:10:13.623700, Dynamic Status,38,2427
4785,2022-04-29 00:10:15.633900, Dynamic Status,38,2427
4786,2022-04-29 00:10:17.634100, Dynamic Status,38,2427
4787,2022-04-29 00:10:19.643300, Dynamic Status,38,2427
4788,2022-04-29 00:10:21.644500, Dynamic Status,38,2427
4789,2022-04-29 00:10:23.643700, Dynamic Status,38,2427
4790,2022-04-29 00:10:25.654900, Dynamic Status,38,2427
4791,2022-04-29 00:10:27.665100, Dynamic Status,38,2427
4792,2022-04-29 00:10:29.634300, Dynamic Status,38,2427
4793,2022-04-29 00:10:31.664500, Dynamic Status,38,2427
4794,2022-04-29 00:10:33.664700, Dynamic Status,38,2427
4795,2022-04-29 00:10:35.658900, Dynamic Status,38,2427
4796,2022-04-29 00:10:37.675100, Dynamic Status,38,2427
4797,2022-04-29 00:10:39.684300, Dynamic Status,38,2427
4798,2022-04-29 00:10:41.674500, Dynamic Status,38,2427
4799,2022-04-29 00:10:43.674700, Dynamic Status,38,2427
4800,2022-04-29 00:10:45.680900, Dynamic Status,38,2427
4801,2022-04-29 00:10:47.685100, Dynamic Status,38,2427
4802,2022-04-29 00:10:49.700300, Dynamic Status,38,2427
4803,2022-04-29 00:10:51.694500, Dynamic Status,38,2427
4804,2022-04-29 00:10:53.684700, Dynamic Status,38,2427
4805,2022-04-29 00:10:55.705900, Dynamic Status,38,2427
4806,2022-04-29 00:10:57.685100, Dynamic Status,38,2427
4807,2022-04-29 00:10:59.705300, Dynamic Status,38,2427
4808,2022-04-29 00:11:01.705500, Dynamic Status,38,2427
4809,2022-04-29 00:11:03.694700, Dynamic Status,38,2427
4810,2022-04-29 00:11:05.705900, Dynamic Status,38,2427
4811,2022-04-29 00:11:07.716100, Dynamic Status,38,2427
4812,2022-04-29 00:11:09.726300, Dynamic Status,38,2427
4813,2022-04-29 00:11:11.725500, Dynamic Status,38,2427
4814,2022-04-29 00:11:13.725700, Dynamic Status,38,2427
4815,2022-04-29 00:11:15.726900, Dynamic Status,38,2427
4816,2022-04-29 00:11:17.727100, Dynamic Status,38,2427
4817,2022-04-29 00:11:19.726300, Dynamic Status,38,2427
4818,2022-04-29 00:11:21.752500, Dynamic Status,38,2427
4819,2022-04-29 00:11:23.731700, Dynamic Status,38,2427
4820,2022-04-29 00:11:25.746900, Dynamic Status,38,2427
4821,2022-04-29 00:11:27.757100, Dynamic Status,38,2427
4822,2022-04-29 00:11:29.747300, Dynamic Status,38,2427
4823,2022-04-29 00:11:31.746500, Dynamic Status,38,2427
4824,2022-04-29 00:11:33.756700, Dynamic Status,38,2427
4825,2022-04-29 00:11:35.756900, Dynamic Status,38,2427
4826,2022-04-29 00:11:37.747100, Dynamic Status,38,2427
4827,2022-04-29 00:11:39.767300, Dynamic Status,38,2427
4828,2022-04-29 00:11:41.767500, Dynamic Status,38,2427
4829,2022-04-29 00:11:43.747700, Dynamic Status,38,2427
4830,2022-04-29 00:11:45.757900, Dynamic Status,38,2427
4831,2022-04-29 00:11:47.759100, Dynamic Status,38,2427
4832,2022-04-29 00:11:49.759300, Dynamic Status,38,2427
4833,2022-04-29 00:11:51.768500, Dynamic Status,38,2427
4834,2022-04-29 00:11:53.767700, Dynamic Status,38,2427
4835,2022-04-29 00:11:55.768900, Dynamic Status,38,2427
4836,2022-04-29 00:11:57.798100, Dynamic Status,38,2427
4837,2022-04-29 00:11:59.788300, Dynamic Status,38,2427
4838,2022-04-29 00:12:01.793500, Dynamic Status,38,2427
4839,2022-04-29 00:12:03.798700, Dynamic Status,38,2427
4840,2022-04-29 00:12:05.798900, Dynamic Status,38,2427
4841,2022-04-29 00:12:07.789100, Dynamic Status,38,2427
4842,2022-04-29 00:12:09.798300, Dynamic Status,38,2427
4843,2022-04-29 00:12:11.799500, Dynamic Status,38,2427
4844,2022-04-29 00:12:13.798700, Dynamic Status,38,2427
4845,2022-04-29 00:12:15.810900, Dynamic Status,38,2427
4846,2022-04-29 00:12:17.799100, Dynamic Status,38,2427
4847,2022-04-29 00:12:19.789300, Dynamic Status,38,2427
4848,2022-04-29 00:12:21.799500, Dynamic Status,38,2427
4849,2022-04-29 00:12:23.779700, Dynamic Status,38,2427
4850,2022-04-29 00:12:25.809900, Dynamic Status,38,2427
4851,2022-04-29 00:12:27.810100, Dynamic Status,38,2427
4852,2022-04-29 00:12:29.809300, Dynamic Status,38,2427
4853,2022-04-29 00:12:31.820500, Dynamic Status,38,2427
4854,2022-04-29 00:12:33.820700, Dynamic Status,38,2427
4855,2022-04-29 00:12:35.828900, Dynamic Status,38,2427
4856,2022-04-29 00:12:37.840100, Dynamic Status,38,2427
4857,2022-04-29 00:12:39.841300, Dynamic Status,38,2427
4858,2022-04-29 00:12:41.820500, Dynamic Status,38,2427
4859,2022-04-29 00:12:43.850700, Dynamic Status,38,2427
4860,2022-04-29 00:12:45.829900, Dynamic Status,38,2427
4861,2022-04-29 00:12:47.830100, Dynamic Status,38,2427
4862,2022-04-29 00:12:49.840300, Dynamic Status,38,2427
4863,2022-04-29 00:12:51.850500, Dynamic Status,38,2427
4864,2022-04-29 00:12:53.830700, Dynamic Status,38,2427
4865,2022-04-29 00:12:55.846900, Dynamic Status,38,2427
4866,2022-04-29 00:12:57.831100, Dynamic Status,38,2427
4867,2022-04-29 00:12:59.841300, Dynamic Status,38,2427
4868,2022-04-29 00:13:01.851500, Dynamic Status,38,2427
4869,2022-04-29 00:13:03.860700, Dynamic Status,38,2427
4870,2022-04-29 00:13:05.850900, Dynamic Status,38,2427
4871,2022-04-29 00:13:07.861100, Dynamic Status,38,2427
4872,2022-04-29 00:13:09.851300, Dynamic Status,38,2427
4873,2022-04-29 00:13:11.861500, Dynamic Status,38,2427
4874,2022-04-29 00:13:13.861700, Dynamic Status,38,2427
4875,2022-04-29 00:13:15.851900, Dynamic Status,38,2427
4876,2022-04-29 00:13:17.861100, Dynamic Status,38,2427
4877,2022-04-29 00:13:19.862300, Dynamic Status,38,2427
4878,2022-04-29 00:13:21.862500, Dynamic Status,38,2427
4879,2022-04-29 00:13:23.847700, Dynamic Status,38,2427
4880,2022-04-29 00:13:25.861900, Dynamic Status,38,2427
4881,2022-04-29 00:13:27.862100, Dynamic Status,38,2427
4882,2022-04-29 00:13:29.872300, Dynamic Status,38,2427
4883,2022-04-29 00:13:31.882500, Dynamic Status,38,2427
4884,2022-04-29 00:13:33.872700, Dynamic Status,38,2427
4885,2022-04-29 00:13:35.952900, Dynamic Status,38,2427
4886,2022-04-29 00:13:37.872100, Dynamic Status,38,2427
4887,2022-04-29 00:13:39.882300, Dynamic Status,38,2427
4888,2022-04-29 00:13:41.878500, Dynamic Status,38,2427
4889,2022-04-29 00:13:43.883700, Dynamic Status,38,2427
4890,2022-04-29 00:13:45.882900, Dynamic Status,38,2427
4891,2022-04-29 00:13:47.868100, Dynamic Status,38,2427
4892,2022-04-29 00:13:49.873300, Dynamic Status,38,2427
4893,2022-04-29 00:13:51.893500, Dynamic Status,38,2427
4894,2022-04-29 00:13:53.883700, Dynamic Status,38,2427
4895,2022-04-29 00:13:55.893900, Dynamic Status,38,2427
4896,2022-04-29 00:13:57.894100, Dynamic Status,38,2427
4897,2022-04-29 00:13:59.893300, Dynamic Status,38,2427
4898,2022-04-29 00:14:01.883500, Dynamic Status,38,2427
4899,2022-04-29 00:14:03.898700, Dynamic Status,38,2427
4900,2022-04-29 00:14:05.903900, Dynamic Status,38,2427
4901,2022-04-29 00:14:07.904100, Dynamic Status,38,2427
4902,2022-04-29 00:14:09.914300, Dynamic Status,38,2427
4903,2022-04-29 00:14:11.903500, Dynamic Status,38,2427
4904,2022-04-29 00:14:13.894700, Dynamic Status,38,2427
4905,2022-04-29 00:14:15.903900, Dynamic Status,38,2427
4906,2022-04-29 00:14:17.904100, Dynamic Status,38,2427
4907,2022-04-29 00:14:19.905300, Dynamic Status,38,2427
4908,2022-04-29 00:14:21.904500, Dynamic Status,38,2427
