,InterestingEventTime,EventDescription,currentThreadID,BotNumber
4496,2022-04-29 00:02:01.610500, Dynamic Status,38,2416
4497,2022-04-29 00:02:03.630700, Dynamic Status,38,2416
4498,2022-04-29 00:02:05.620900, Dynamic Status,38,2416
4499,2022-04-29 00:02:07.620100, Dynamic Status,38,2416
4500,2022-04-29 00:02:09.621300, Dynamic Status,38,2416
4501,2022-04-29 00:02:11.620500, Dynamic Status,38,2416
4502,2022-04-29 00:02:13.620700, Dynamic Status,38,2416
4503,2022-04-29 00:02:15.620900, Dynamic Status,38,2416
4504,2022-04-29 00:02:17.621100, Dynamic Status,38,2416
4505,2022-04-29 00:02:19.621300, Dynamic Status,38,2416
4506,2022-04-29 00:02:21.632500, Dynamic Status,38,2416
4507,2022-04-29 00:02:23.642700, Dynamic Status,38,2416
4508,2022-04-29 00:02:25.630900, Dynamic Status,38,2416
4509,2022-04-29 00:02:27.632100, Dynamic Status,38,2416
4510,2022-04-29 00:02:29.621300, Dynamic Status,38,2416
4511,2022-04-29 00:02:31.631500, Dynamic Status,38,2416
4512,2022-04-29 00:02:33.641700, Dynamic Status,38,2416
4513,2022-04-29 00:02:35.632900, Dynamic Status,38,2416
4514,2022-04-29 00:02:37.642100, Dynamic Status,38,2416
4515,2022-04-29 00:02:39.642300, Dynamic Status,38,2416
4516,2022-04-29 00:02:41.643500, Dynamic Status,38,2416
4517,2022-04-29 00:02:43.652700, Dynamic Status,38,2416
4518,2022-04-29 00:02:45.653900, Dynamic Status,38,2416
4519,2022-04-29 00:02:47.643100, Dynamic Status,38,2416
4520,2022-04-29 00:02:49.653300, Dynamic Status,38,2416
4521,2022-04-29 00:02:51.652500, Dynamic Status,38,2416
4522,2022-04-29 00:02:53.663700, Dynamic Status,38,2416
4523,2022-04-29 00:02:55.672900, Dynamic Status,38,2416
4524,2022-04-29 00:02:57.673100, Dynamic Status,38,2416
4525,2022-04-29 00:02:59.673300, Dynamic Status,38,2416
4526,2022-04-29 00:03:01.673500, Dynamic Status,38,2416
4527,2022-04-29 00:03:03.693700, Dynamic Status,38,2416
4528,2022-04-29 00:03:05.703900, Dynamic Status,38,2416
4529,2022-04-29 00:03:07.704100, Dynamic Status,38,2416
4530,2022-04-29 00:03:09.714300, Dynamic Status,38,2416
4531,2022-04-29 00:03:11.713500, Dynamic Status,38,2416
4532,2022-04-29 00:03:13.703700, Dynamic Status,38,2416
4533,2022-04-29 00:03:15.734900, Dynamic Status,38,2416
4534,2022-04-29 00:03:17.715100, Dynamic Status,38,2416
4535,2022-04-29 00:03:19.715300, Dynamic Status,38,2416
4536,2022-04-29 00:03:21.715500, Dynamic Status,38,2416
4537,2022-04-29 00:03:23.735700, Dynamic Status,38,2416
4538,2022-04-29 00:03:25.734900, Dynamic Status,38,2416
4539,2022-04-29 00:03:27.724100, Dynamic Status,38,2416
4540,2022-04-29 00:03:29.725300, Dynamic Status,38,2416
4541,2022-04-29 00:03:31.739500, Dynamic Status,38,2416
4542,2022-04-29 00:03:33.744700, Dynamic Status,38,2416
4543,2022-04-29 00:03:35.734900, Dynamic Status,38,2416
4544,2022-04-29 00:03:37.735100, Dynamic Status,38,2416
4545,2022-04-29 00:03:39.735300, Dynamic Status,38,2416
4546,2022-04-29 00:03:41.744500, Dynamic Status,38,2416
4547,2022-04-29 00:03:43.745700, Dynamic Status,38,2416
4548,2022-04-29 00:03:45.745900, Dynamic Status,38,2416
4549,2022-04-29 00:03:47.745100, Dynamic Status,38,2416
4550,2022-04-29 00:03:49.741300, Dynamic Status,38,2416
4551,2022-04-29 00:03:51.746500, Dynamic Status,38,2416
4552,2022-04-29 00:03:53.744700, Dynamic Status,38,2416
4553,2022-04-29 00:03:55.755900, Dynamic Status,38,2416
4554,2022-04-29 00:03:57.756100, Dynamic Status,38,2416
4555,2022-04-29 00:03:59.756300, Dynamic Status,38,2416
4556,2022-04-29 00:04:01.745500, Dynamic Status,38,2416
4557,2022-04-29 00:04:03.755700, Dynamic Status,38,2416
4558,2022-04-29 00:04:05.755900, Dynamic Status,38,2416
4559,2022-04-29 00:04:07.766100, Dynamic Status,38,2416
4560,2022-04-29 00:04:09.766300, Dynamic Status,38,2416
4561,2022-04-29 00:04:11.776500, Dynamic Status,38,2416
4562,2022-04-29 00:04:13.777700, Dynamic Status,38,2416
4563,2022-04-29 00:04:15.766900, Dynamic Status,38,2416
4564,2022-04-29 00:04:17.766100, Dynamic Status,38,2416
4565,2022-04-29 00:04:19.757300, Dynamic Status,38,2416
4566,2022-04-29 00:04:21.767500, Dynamic Status,38,2416
4567,2022-04-29 00:04:23.766700, Dynamic Status,38,2416
4568,2022-04-29 00:04:25.757900, Dynamic Status,38,2416
4569,2022-04-29 00:04:27.777100, Dynamic Status,38,2416
4570,2022-04-29 00:04:29.767300, Dynamic Status,38,2416
4571,2022-04-29 00:04:31.767500, Dynamic Status,38,2416
4572,2022-04-29 00:04:33.757700, Dynamic Status,38,2416
4573,2022-04-29 00:04:35.777900, Dynamic Status,38,2416
4574,2022-04-29 00:04:37.783100, Dynamic Status,38,2416
4575,2022-04-29 00:04:39.767300, Dynamic Status,38,2416
4576,2022-04-29 00:04:41.777500, Dynamic Status,38,2416
4577,2022-04-29 00:04:43.767700, Dynamic Status,38,2416
4578,2022-04-29 00:04:45.777900, Dynamic Status,38,2416
4579,2022-04-29 00:04:47.779100, Dynamic Status,38,2416
4580,2022-04-29 00:04:49.769300, Dynamic Status,38,2416
4581,2022-04-29 00:04:51.778500, Dynamic Status,38,2416
4582,2022-04-29 00:04:53.788700, Dynamic Status,38,2416
4583,2022-04-29 00:04:55.788900, Dynamic Status,38,2416
4584,2022-04-29 00:04:57.799100, Dynamic Status,38,2416
4585,2022-04-29 00:04:59.799300, Dynamic Status,38,2416
4586,2022-04-29 00:05:01.778500, Dynamic Status,38,2416
4587,2022-04-29 00:05:03.808700, Dynamic Status,38,2416
4588,2022-04-29 00:05:05.789900, Dynamic Status,38,2416
4589,2022-04-29 00:05:07.809100, Dynamic Status,38,2416
4590,2022-04-29 00:05:09.810300, Dynamic Status,38,2416
4591,2022-04-29 00:05:11.809500, Dynamic Status,38,2416
4592,2022-04-29 00:05:13.795700, Dynamic Status,38,2416
4593,2022-04-29 00:05:15.810900, Dynamic Status,38,2416
4594,2022-04-29 00:05:17.819100, Dynamic Status,38,2416
4595,2022-04-29 00:05:19.824300, Dynamic Status,38,2416
4596,2022-04-29 00:05:21.819500, Dynamic Status,38,2416
4597,2022-04-29 00:05:23.830700, Dynamic Status,38,2416
4598,2022-04-29 00:05:25.819900, Dynamic Status,38,2416
4599,2022-04-29 00:05:27.820100, Dynamic Status,38,2416
4600,2022-04-29 00:05:29.820300, Dynamic Status,38,2416
4601,2022-04-29 00:05:31.830500, Dynamic Status,38,2416
4602,2022-04-29 00:05:33.829700, Dynamic Status,38,2416
4603,2022-04-29 00:05:35.830900, Dynamic Status,38,2416
4604,2022-04-29 00:05:37.830100, Dynamic Status,38,2416
4605,2022-04-29 00:05:39.830300, Dynamic Status,38,2416
4606,2022-04-29 00:05:41.821500, Dynamic Status,38,2416
4607,2022-04-29 00:05:43.840700, Dynamic Status,38,2416
4608,2022-04-29 00:05:45.830900, Dynamic Status,38,2416
4609,2022-04-29 00:05:47.831100, Dynamic Status,38,2416
4610,2022-04-29 00:05:49.831300, Dynamic Status,38,2416
4611,2022-04-29 00:05:51.841500, Dynamic Status,38,2416
4612,2022-04-29 00:05:53.851700, Dynamic Status,38,2416
4613,2022-04-29 00:05:55.851900, Dynamic Status,38,2416
4614,2022-04-29 00:05:57.852100, Dynamic Status,38,2416
4615,2022-04-29 00:05:59.852300, Dynamic Status,38,2416
4616,2022-04-29 00:06:01.851500, Dynamic Status,38,2416
4617,2022-04-29 00:06:03.842700, Dynamic Status,38,2416
4618,2022-04-29 00:06:05.861900, Dynamic Status,38,2416
4619,2022-04-29 00:06:07.872100, Dynamic Status,38,2416
4620,2022-04-29 00:06:09.862300, Dynamic Status,38,2416
4621,2022-04-29 00:06:11.862500, Dynamic Status,38,2416
4622,2022-04-29 00:06:13.861700, Dynamic Status,38,2416
4623,2022-04-29 00:06:15.871900, Dynamic Status,38,2416
4624,2022-04-29 00:06:17.883100, Dynamic Status,38,2416
4625,2022-04-29 00:06:19.873300, Dynamic Status,38,2416
4626,2022-04-29 00:06:21.882500, Dynamic Status,38,2416
4627,2022-04-29 00:06:23.892700, Dynamic Status,38,2416
4628,2022-04-29 00:06:25.882900, Dynamic Status,38,2416
4629,2022-04-29 00:06:27.883100, Dynamic Status,38,2416
4630,2022-04-29 00:06:29.883300, Dynamic Status,38,2416
4631,2022-04-29 00:06:31.903500, Dynamic Status,38,2416
4632,2022-04-29 00:06:33.902700, Dynamic Status,38,2416
4633,2022-04-29 00:06:35.892900, Dynamic Status,38,2416
4634,2022-04-29 00:06:37.904100, Dynamic Status,38,2416
4635,2022-04-29 00:06:39.903300, Dynamic Status,38,2416
4636,2022-04-29 00:06:41.903500, Dynamic Status,38,2416
4637,2022-04-29 00:06:43.904700, Dynamic Status,38,2416
4638,2022-04-29 00:06:45.893900, Dynamic Status,38,2416
4639,2022-04-29 00:06:47.904100, Dynamic Status,38,2416
4640,2022-04-29 00:06:49.903300, Dynamic Status,38,2416
4641,2022-04-29 00:06:51.904500, Dynamic Status,38,2416
4642,2022-04-29 00:06:53.903700, Dynamic Status,38,2416
4643,2022-04-29 00:06:55.914900, Dynamic Status,38,2416
4644,2022-04-29 00:06:57.914100, Dynamic Status,38,2416
4645,2022-04-29 00:06:59.925300, Dynamic Status,38,2416
4646,2022-04-29 00:07:01.914500, Dynamic Status,38,2416
4647,2022-04-29 00:07:03.915700, Dynamic Status,38,2416
4648,2022-04-29 00:07:05.924900, Dynamic Status,38,2416
4649,2022-04-29 00:07:07.935100, Dynamic Status,38,2416
4650,2022-04-29 00:07:09.924300, Dynamic Status,38,2416
4651,2022-04-29 00:07:11.934500, Dynamic Status,38,2416
4652,2022-04-29 00:07:13.935700, Dynamic Status,38,2416
4653,2022-04-29 00:07:15.934900, Dynamic Status,38,2416
4654,2022-04-29 00:07:17.945100, Dynamic Status,38,2416
4655,2022-04-29 00:07:19.946300, Dynamic Status,38,2416
4656,2022-04-29 00:07:21.944500, Dynamic Status,38,2416
4657,2022-04-29 00:07:23.945700, Dynamic Status,38,2416
4658,2022-04-29 00:07:25.955900, Dynamic Status,38,2416
4659,2022-04-29 00:07:27.946100, Dynamic Status,38,2416
4660,2022-04-29 00:07:29.956300, Dynamic Status,38,2416
4661,2022-04-29 00:07:31.946500, Dynamic Status,38,2416
4662,2022-04-29 00:07:33.966700, Dynamic Status,38,2416
4663,2022-04-29 00:07:35.955900, Dynamic Status,38,2416
4664,2022-04-29 00:07:37.967100, Dynamic Status,38,2416
4665,2022-04-29 00:07:39.966300, Dynamic Status,38,2416
4666,2022-04-29 00:07:41.976500, Dynamic Status,38,2416
4667,2022-04-29 00:07:43.966700, Dynamic Status,38,2416
4668,2022-04-29 00:07:45.966900, Dynamic Status,38,2416
4669,2022-04-29 00:07:47.977100, Dynamic Status,38,2416
4670,2022-04-29 00:07:49.987300, Dynamic Status,38,2416
4671,2022-04-29 00:07:51.977500, Dynamic Status,38,2416
4672,2022-04-29 00:07:53.986700, Dynamic Status,38,2416
4673,2022-04-29 00:07:55.986900, Dynamic Status,38,2416
4674,2022-04-29 00:07:57.987100, Dynamic Status,38,2416
4675,2022-04-29 00:07:59.997300, Dynamic Status,38,2416
4676,2022-04-29 00:08:01.997500, Dynamic Status,38,2416
4677,2022-04-29 00:08:03.986700, Dynamic Status,38,2416
4678,2022-04-29 00:08:05.997900, Dynamic Status,38,2416
4679,2022-04-29 00:08:07.998100, Dynamic Status,38,2416
4680,2022-04-29 00:08:10.007300, Dynamic Status,38,2416
4681,2022-04-29 00:08:12.007500, Dynamic Status,38,2416
4682,2022-04-29 00:08:14.008700, Dynamic Status,38,2416
4683,2022-04-29 00:08:16.007900, Dynamic Status,38,2416
4684,2022-04-29 00:08:18.018100, Dynamic Status,38,2416
4685,2022-04-29 00:08:20.018300, Dynamic Status,38,2416
4686,2022-04-29 00:08:22.017500, Dynamic Status,38,2416
4687,2022-04-29 00:08:24.017700, Dynamic Status,38,2416
4688,2022-04-29 00:08:26.027900, Dynamic Status,38,2416
4689,2022-04-29 00:08:28.029100, Dynamic Status,38,2416
4690,2022-04-29 00:08:30.028300, Dynamic Status,38,2416
4691,2022-04-29 00:08:32.028500, Dynamic Status,38,2416
4692,2022-04-29 00:08:34.027700, Dynamic Status,38,2416
4693,2022-04-29 00:08:36.038900, Dynamic Status,38,2416
4694,2022-04-29 00:08:38.038100, Dynamic Status,38,2416
4695,2022-04-29 00:08:40.038300, Dynamic Status,38,2416
4696,2022-04-29 00:08:42.038500, Dynamic Status,38,2416
4697,2022-04-29 00:08:44.049700, Dynamic Status,38,2416
4698,2022-04-29 00:08:46.049900, Dynamic Status,38,2416
4699,2022-04-29 00:08:48.049100, Dynamic Status,38,2416
4700,2022-04-29 00:08:50.049300, Dynamic Status,38,2416
4701,2022-04-29 00:08:52.059500, Dynamic Status,38,2416
4702,2022-04-29 00:08:54.059700, Dynamic Status,38,2416
4703,2022-04-29 00:08:56.059900, Dynamic Status,38,2416
4704,2022-04-29 00:08:58.060100, Dynamic Status,38,2416
4705,2022-04-29 00:09:00.059300, Dynamic Status,38,2416
4706,2022-04-29 00:09:02.070500, Dynamic Status,38,2416
4707,2022-04-29 00:09:04.069700, Dynamic Status,38,2416
4708,2022-04-29 00:09:06.069900, Dynamic Status,38,2416
4709,2022-04-29 00:09:08.070100, Dynamic Status,38,2416
4710,2022-04-29 00:09:10.080300, Dynamic Status,38,2416
4711,2022-04-29 00:09:12.079500, Dynamic Status,38,2416
4712,2022-04-29 00:09:14.080700, Dynamic Status,38,2416
4713,2022-04-29 00:09:16.080900, Dynamic Status,38,2416
4714,2022-04-29 00:09:18.080100, Dynamic Status,38,2416
4715,2022-04-29 00:09:20.091300, Dynamic Status,38,2416
4716,2022-04-29 00:09:22.090500, Dynamic Status,38,2416
4717,2022-04-29 00:09:24.100700, Dynamic Status,38,2416
4718,2022-04-29 00:09:26.090900, Dynamic Status,38,2416
4719,2022-04-29 00:09:28.101100, Dynamic Status,38,2416
4720,2022-04-29 00:09:30.100300, Dynamic Status,38,2416
4721,2022-04-29 00:09:32.101500, Dynamic Status,38,2416
4722,2022-04-29 00:09:34.111700, Dynamic Status,38,2416
4723,2022-04-29 00:09:36.101900, Dynamic Status,38,2416
4724,2022-04-29 00:09:38.111100, Dynamic Status,38,2416
4725,2022-04-29 00:09:40.112300, Dynamic Status,38,2416
4726,2022-04-29 00:09:42.121500, Dynamic Status,38,2416
4727,2022-04-29 00:09:44.111700, Dynamic Status,38,2416
4728,2022-04-29 00:09:46.121900, Dynamic Status,38,2416
4729,2022-04-29 00:09:48.122100, Dynamic Status,38,2416
4730,2022-04-29 00:09:50.132300, Dynamic Status,38,2416
4731,2022-04-29 00:09:52.132500, Dynamic Status,38,2416
4732,2022-04-29 00:09:54.132700, Dynamic Status,38,2416
4733,2022-04-29 00:09:56.131900, Dynamic Status,38,2416
4734,2022-04-29 00:09:58.143100, Dynamic Status,38,2416
4735,2022-04-29 00:10:00.132300, Dynamic Status,38,2416
4736,2022-04-29 00:10:02.142500, Dynamic Status,38,2416
4737,2022-04-29 00:10:04.142700, Dynamic Status,38,2416
4738,2022-04-29 00:10:06.142900, Dynamic Status,38,2416
4739,2022-04-29 00:10:08.153100, Dynamic Status,38,2416
4740,2022-04-29 00:10:10.153300, Dynamic Status,38,2416
4741,2022-04-29 00:10:12.153500, Dynamic Status,38,2416
4742,2022-04-29 00:10:14.154700, Dynamic Status,38,2416
4743,2022-04-29 00:10:16.162900, Dynamic Status,38,2416
4744,2022-04-29 00:10:18.164100, Dynamic Status,38,2416
4745,2022-04-29 00:10:20.154300, Dynamic Status,38,2416
4746,2022-04-29 00:10:22.164500, Dynamic Status,38,2416
4747,2022-04-29 00:10:24.163700, Dynamic Status,38,2416
4748,2022-04-29 00:10:26.173900, Dynamic Status,38,2416
4749,2022-04-29 00:10:28.174100, Dynamic Status,38,2416
4750,2022-04-29 00:10:30.174300, Dynamic Status,38,2416
4751,2022-04-29 00:10:32.173500, Dynamic Status,38,2416
4752,2022-04-29 00:10:34.184700, Dynamic Status,38,2416
4753,2022-04-29 00:10:36.183900, Dynamic Status,38,2416
4754,2022-04-29 00:10:38.184100, Dynamic Status,38,2416
4755,2022-04-29 00:10:40.184300, Dynamic Status,38,2416
4756,2022-04-29 00:10:42.194500, Dynamic Status,38,2416
4757,2022-04-29 00:10:44.194700, Dynamic Status,38,2416
4758,2022-04-29 00:10:46.184900, Dynamic Status,38,2416
4759,2022-04-29 00:10:48.195100, Dynamic Status,38,2416
4760,2022-04-29 00:10:50.204300, Dynamic Status,38,2416
4761,2022-04-29 00:10:52.205500, Dynamic Status,38,2416
4762,2022-04-29 00:10:54.205700, Dynamic Status,38,2416
4763,2022-04-29 00:10:56.205900, Dynamic Status,38,2416
4764,2022-04-29 00:10:58.205100, Dynamic Status,38,2416
4765,2022-04-29 00:11:00.215300, Dynamic Status,38,2416
4766,2022-04-29 00:11:02.215500, Dynamic Status,38,2416
4767,2022-04-29 00:11:04.225700, Dynamic Status,38,2416
4768,2022-04-29 00:11:06.214900, Dynamic Status,38,2416
4769,2022-04-29 00:11:08.226100, Dynamic Status,38,2416
4770,2022-04-29 00:11:10.226300, Dynamic Status,38,2416
4771,2022-04-29 00:11:12.225500, Dynamic Status,38,2416
4772,2022-04-29 00:11:14.226700, Dynamic Status,38,2416
4773,2022-04-29 00:11:16.235900, Dynamic Status,38,2416
4774,2022-04-29 00:11:18.236100, Dynamic Status,38,2416
4775,2022-04-29 00:11:20.236300, Dynamic Status,38,2416
4776,2022-04-29 00:11:22.236500, Dynamic Status,38,2416
4777,2022-04-29 00:11:24.245700, Dynamic Status,38,2416
4778,2022-04-29 00:11:26.235900, Dynamic Status,38,2416
4779,2022-04-29 00:11:28.237100, Dynamic Status,38,2416
4780,2022-04-29 00:11:30.246300, Dynamic Status,38,2416
4781,2022-04-29 00:11:32.257500, Dynamic Status,38,2416
4782,2022-04-29 00:11:34.246700, Dynamic Status,38,2416
4783,2022-04-29 00:11:36.256900, Dynamic Status,38,2416
4784,2022-04-29 00:11:38.257100, Dynamic Status,38,2416
4785,2022-04-29 00:11:40.268300, Dynamic Status,38,2416
4786,2022-04-29 00:11:42.267500, Dynamic Status,38,2416
4787,2022-04-29 00:11:44.257700, Dynamic Status,38,2416
4788,2022-04-29 00:11:46.268900, Dynamic Status,38,2416
4789,2022-04-29 00:11:48.267100, Dynamic Status,38,2416
4790,2022-04-29 00:11:50.278300, Dynamic Status,38,2416
4791,2022-04-29 00:11:52.268500, Dynamic Status,38,2416
4792,2022-04-29 00:11:54.278700, Dynamic Status,38,2416
4793,2022-04-29 00:11:56.278900, Dynamic Status,38,2416
4794,2022-04-29 00:11:58.289100, Dynamic Status,38,2416
4795,2022-04-29 00:12:00.278300, Dynamic Status,38,2416
4796,2022-04-29 00:12:02.288500, Dynamic Status,38,2416
4797,2022-04-29 00:12:04.288700, Dynamic Status,38,2416
4798,2022-04-29 00:12:06.298900, Dynamic Status,38,2416
4799,2022-04-29 00:12:08.288100, Dynamic Status,38,2416
4800,2022-04-29 00:12:10.298300, Dynamic Status,38,2416
4801,2022-04-29 00:12:12.298500, Dynamic Status,38,2416
4802,2022-04-29 00:12:14.299700, Dynamic Status,38,2416
4803,2022-04-29 00:12:16.309900, Dynamic Status,38,2416
4804,2022-04-29 00:12:18.309100, Dynamic Status,38,2416
4805,2022-04-29 00:12:20.309300, Dynamic Status,38,2416
4806,2022-04-29 00:12:22.319500, Dynamic Status,38,2416
4807,2022-04-29 00:12:24.309700, Dynamic Status,38,2416
4808,2022-04-29 00:12:26.319900, Dynamic Status,38,2416
4809,2022-04-29 00:12:28.320100, Dynamic Status,38,2416
4810,2022-04-29 00:12:30.320300, Dynamic Status,38,2416
4811,2022-04-29 00:12:32.330500, Dynamic Status,38,2416
4812,2022-04-29 00:12:34.330700, Dynamic Status,38,2416
4813,2022-04-29 00:12:36.319900, Dynamic Status,38,2416
4814,2022-04-29 00:12:38.331100, Dynamic Status,38,2416
4815,2022-04-29 00:12:40.340300, Dynamic Status,38,2416
4816,2022-04-29 00:12:42.340500, Dynamic Status,38,2416
4817,2022-04-29 00:12:44.329700, Dynamic Status,38,2416
4818,2022-04-29 00:12:46.339900, Dynamic Status,38,2416
4819,2022-04-29 00:12:48.341100, Dynamic Status,38,2416
4820,2022-04-29 00:12:50.361300, Dynamic Status,38,2416
4821,2022-04-29 00:12:52.340500, Dynamic Status,38,2416
4822,2022-04-29 00:12:54.350700, Dynamic Status,38,2416
4823,2022-04-29 00:12:56.350900, Dynamic Status,38,2416
4824,2022-04-29 00:12:58.361100, Dynamic Status,38,2416
4825,2022-04-29 00:13:00.361300, Dynamic Status,38,2416
4826,2022-04-29 00:13:02.351500, Dynamic Status,38,2416
4827,2022-04-29 00:13:04.361700, Dynamic Status,38,2416
4828,2022-04-29 00:13:06.371900, Dynamic Status,38,2416
4829,2022-04-29 00:13:08.373100, Dynamic Status,38,2416
4830,2022-04-29 00:13:10.371300, Dynamic Status,38,2416
4831,2022-04-29 00:13:12.371500, Dynamic Status,38,2416
4832,2022-04-29 00:13:14.381700, Dynamic Status,38,2416
4833,2022-04-29 00:13:16.371900, Dynamic Status,38,2416
4834,2022-04-29 00:13:18.382100, Dynamic Status,38,2416
4835,2022-04-29 00:13:20.372300, Dynamic Status,38,2416
4836,2022-04-29 00:13:22.392500, Dynamic Status,38,2416
4837,2022-04-29 00:13:24.382700, Dynamic Status,38,2416
4838,2022-04-29 00:13:26.382900, Dynamic Status,38,2416
4839,2022-04-29 00:13:28.392100, Dynamic Status,38,2416
4840,2022-04-29 00:13:30.403300, Dynamic Status,38,2416
4841,2022-04-29 00:13:32.393500, Dynamic Status,38,2416
4842,2022-04-29 00:13:34.392700, Dynamic Status,38,2416
4843,2022-04-29 00:13:36.402900, Dynamic Status,38,2416
4844,2022-04-29 00:13:38.404100, Dynamic Status,38,2416
4845,2022-04-29 00:13:40.413300, Dynamic Status,38,2416
4846,2022-04-29 00:13:42.413500, Dynamic Status,38,2416
4847,2022-04-29 00:13:44.404700, Dynamic Status,38,2416
4848,2022-04-29 00:13:46.413900, Dynamic Status,38,2416
4849,2022-04-29 00:13:48.413100, Dynamic Status,38,2416
4850,2022-04-29 00:13:50.424300, Dynamic Status,38,2416
4851,2022-04-29 00:13:52.423500, Dynamic Status,38,2416
4852,2022-04-29 00:13:54.423700, Dynamic Status,38,2416
4853,2022-04-29 00:13:56.434900, Dynamic Status,38,2416
4854,2022-04-29 00:13:58.424100, Dynamic Status,38,2416
4855,2022-04-29 00:14:00.444300, Dynamic Status,38,2416
4856,2022-04-29 00:14:02.433500, Dynamic Status,38,2416
4857,2022-04-29 00:14:04.444700, Dynamic Status,38,2416
4858,2022-04-29 00:14:06.433900, Dynamic Status,38,2416
4859,2022-04-29 00:14:08.435100, Dynamic Status,38,2416
4860,2022-04-29 00:14:10.444300, Dynamic Status,38,2416
4861,2022-04-29 00:14:12.444500, Dynamic Status,38,2416
4862,2022-04-29 00:14:14.454700, Dynamic Status,38,2416
4863,2022-04-29 00:14:16.444900, Dynamic Status,38,2416
4864,2022-04-29 00:14:18.445100, Dynamic Status,38,2416
4865,2022-04-29 00:14:20.455300, Dynamic Status,38,2416
4866,2022-04-29 00:14:22.470500, Dynamic Status,38,2416
4867,2022-04-29 00:14:24.465700, Dynamic Status,38,2416
4868,2022-04-29 00:14:26.470900, Dynamic Status,38,2416
4869,2022-04-29 00:14:28.466100, Dynamic Status,38,2416
4870,2022-04-29 00:14:30.465300, Dynamic Status,38,2416
